spatial_cluster,fps_count_2015_2024,avg_annual_fps_rate_per_100k,median_income,poverty_rate,unemployment_rate,gini_index,bachelor_plus_rate,less_than_highschool_rate,black_pct,hispanic_pct,youth_pct,population_density,land_area_sqmi,profile_age_group_child_(0_17),profile_age_group_middle_age_(45_59),profile_age_group_senior_(60+),profile_age_group_young_adult_(18_29),profile_gender_female,profile_gender_male,profile_gender_non_binary,profile_race_black,profile_race_hispanic,profile_race_multiracial,profile_race_native,profile_race_other,profile_race_unknown,profile_race_white,profile_armed_with_gun,profile_armed_with_knife,profile_armed_with_missing,profile_armed_with_multiple_weapons,profile_armed_with_other,profile_armed_with_replica,profile_armed_with_unarmed,profile_armed_with_unclear_weapon_information,profile_armed_with_vehicle,profile_threat_type_attack,profile_threat_type_flee,profile_threat_type_move,profile_threat_type_point,profile_threat_type_shoot,profile_threat_type_threat,profile_threat_type_unclear_threat,profile_flee_status_missing,profile_flee_status_not_fleeing,profile_flee_status_vehicle,profile_was_mental_illness_related_1,profile_body_camera_1
0,3.5912043978010995,0.336160806811185,59738.87656171914,0.1240144836346416,0.0457546659856857,0.4351410794602698,0.2491773586271929,0.1052131509448053,0.0361745197099069,0.120070340207939,0.2224523111321357,337.12792352710795,1453.4702775090716,0.0180700337895872,0.1993847254558768,0.0627936294268523,0.2720800176373562,0.0440359991385954,0.9536728593609204,0.0004247314718713,0.2234861480791016,0.1596880055695024,0.0012259790864508,0.0160870759471564,0.0033255238996846,0.1136082123705803,0.4647894876556827,0.5758736194688175,0.1743518527980008,0.0198602131651004,0.0141130092482211,0.0100101670264944,0.0322157610847087,0.0531328284426316,0.0608768052155729,0.03540891449829,0.1432371493621947,0.0185284344561752,0.0568912299371112,0.1794628805805495,0.2802197239570828,0.257606065146338,0.0590324762065767,0.1444155004056785,0.5354958705950343,0.1943926726566684,0.2011097018133442,0.1713963221521985
1,2.8143607705779337,0.4320868025505992,46768.63747810858,0.1845907524676912,0.0628689123664663,0.4619959719789842,0.1858907139098865,0.1567987804492455,0.1848926200161107,0.0534764031836995,0.2180016188407324,157.74372836038046,546.973821638702,0.0166410213158944,0.2055543215282462,0.0693392292270335,0.2615996588638108,0.0451105182597432,0.9518972336296256,0.000442426592204,0.2402145038628248,0.1344450578837412,0.0011750908130778,0.0119788883886465,0.0028447098652588,0.1164262356418307,0.4778532068063441,0.5890022864343261,0.1587890671013944,0.0207822962791564,0.0136196902067512,0.0106203153236914,0.0287385321005211,0.0541996006171531,0.0660106660012477,0.0354596296663269,0.1404492664902797,0.0171989938450423,0.0545515561531873,0.1855711358618527,0.2876388815617723,0.2486584910835973,0.0610177756501317,0.1483195378599901,0.5338829340206934,0.1953398458859656,0.1928501874012306,0.1538994836855284
