conventional_county_cluster,fps_count_2015_2024,avg_annual_fps_rate_per_100k,median_income,poverty_rate,unemployment_rate,gini_index,bachelor_plus_rate,less_than_highschool_rate,black_pct,hispanic_pct,youth_pct,population_density,land_area_sqmi,profile_age_group_child_(0_17),profile_age_group_middle_age_(45_59),profile_age_group_senior_(60+),profile_age_group_young_adult_(18_29),profile_gender_female,profile_gender_male,profile_gender_non_binary,profile_race_black,profile_race_hispanic,profile_race_multiracial,profile_race_native,profile_race_other,profile_race_unknown,profile_race_white,profile_armed_with_gun,profile_armed_with_knife,profile_armed_with_missing,profile_armed_with_multiple_weapons,profile_armed_with_other,profile_armed_with_replica,profile_armed_with_unarmed,profile_armed_with_unclear_weapon_information,profile_armed_with_vehicle,profile_threat_type_attack,profile_threat_type_flee,profile_threat_type_move,profile_threat_type_point,profile_threat_type_shoot,profile_threat_type_threat,profile_threat_type_unclear_threat,profile_flee_status_missing,profile_flee_status_not_fleeing,profile_flee_status_vehicle,profile_was_mental_illness_related_1,profile_body_camera_1
0,3.407006697578568,0.2880168509951282,61657.60020607934,0.1122381657464884,0.0421899346267288,0.4321323544564657,0.2641487851066037,0.0901730150287791,0.0437139785645846,0.0723202757094647,0.2170094719373449,316.2050688037299,1088.2774786549066,0.0180011202195587,0.2023954226144757,0.0648632461195415,0.2672260725771134,0.0448821408531092,0.9527767750072016,0.000458955227163,0.2238331629408856,0.1458952718453013,0.0012801471991856,0.0143468888380873,0.0031987827378363,0.1118324095528075,0.4819824943367295,0.5794569314863287,0.1730436457300209,0.019766018964896,0.0138805525157176,0.0102721821050531,0.0320292920592226,0.0529551505772219,0.0601776784687002,0.0352976060675633,0.1424282136080891,0.0178159079839008,0.0571625545537326,0.1825355271789842,0.2801048111728157,0.2571245344623459,0.0577335350777994,0.145282393702773,0.5387319869605385,0.1922543145995349,0.2053877386417114,0.1686311958491281
1,3.150582362728785,0.50504175970085,44317.69883527454,0.2005834786664617,0.0677709829029791,0.4655139767054909,0.1648737920184574,0.1785107322318914,0.1652943041631142,0.1339077770713809,0.2270129270059347,200.48442114580507,1181.939720081428,0.0168236352824892,0.2003846551811725,0.0656704588538882,0.2699609973732484,0.0436905247363321,0.953432871961112,0.0003862784921698,0.2388191151825036,0.1579777309451554,0.0010901598559931,0.0149940251874933,0.0030733732905608,0.1191531506776226,0.4494376917340049,0.5825605820716642,0.1616784157376219,0.0208883744453405,0.0140196882602266,0.0101667544540457,0.0292132160585242,0.0544332665125682,0.0668833559917132,0.0356368399441624,0.1418947051517056,0.0184159491856018,0.0542302078554946,0.1803044949596563,0.2874541030742356,0.2498827053110456,0.0630162172178052,0.1467247939856815,0.5287377379549838,0.1987456051165298,0.1863542650891392,0.1592380198438145
